,Total Money,Total Chips,Total Capabilities Growth Rate,GDP
876,6.325931250324925e+23,11758.999999999984,2.6202711726143405e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -520.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
877,6.315931250324924e+23,11758.999999999984,2.624303084946042e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
878,6.325931250324924e+23,11758.999999999984,2.628334997277743e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
879,6.315931250324924e+23,11758.999999999984,2.632366909609444e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
880,6.315931250324924e+23,11758.999999999984,2.6363988219411456e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
881,6.33595522377889e+23,11758.999999999984,2.6404307342728463e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
882,6.33695522377889e+23,11758.999999999984,2.6444707466045476e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
883,6.324928248961886e+23,11758.999999999984,2.64850863919997e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
884,6.325849825070456e+23,11758.999999999984,2.6525405515316713e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
885,6.325849825070456e+23,11758.999999999984,2.6565724638633726e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
886,6.354849825070456e+23,11758.999999999984,2.660604376195074e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
887,6.354849825070456e+23,11758.999999999984,2.664636288526775e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
888,6.364849825070455e+23,11758.999999999984,2.6686682008584763e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
889,6.362575879654917e+23,11758.999999999984,2.6727001131901773e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
890,6.352575879654916e+23,11758.999999999984,2.6767410255218787e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
891,6.341529328780933e+23,11758.999999999984,2.6807828797493666e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
892,6.351529328780932e+23,11758.999999999984,2.6848147920810672e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
893,6.361529328780933e+23,11758.999999999984,2.6888467044127682e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1072.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
894,6.361529328780931e+23,11758.999999999984,2.69288761674447e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1048.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
895,6.351587432994347e+23,11758.999999999984,2.6969284767823788e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1024.8399999999833, 'SKorea': -207, 'Germany': -31.0}"
896,6.361587432994348e+23,11758.999999999984,2.7009603891140798e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 1000.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
897,6.361587432994348e+23,11758.999999999984,2.7049923014457818e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
898,6.361587432994346e+23,11758.999999999984,2.7090242137774828e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
899,6.371587432994347e+23,11758.999999999984,2.713056126109184e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
900,6.381587432994347e+23,11758.999999999984,2.7170880384408845e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
901,6.359186199507667e+23,11758.999999999984,2.721128950772586e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
902,6.349186199507666e+23,11758.999999999984,2.7251698631042875e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
903,6.347015618005378e+23,11758.999999999984,2.729210775435988e+26,"{'US': -4965.0, 'Taiwan': -689.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
904,6.34606209465332e+23,11758.999999999984,2.7332516877676898e+26,"{'US': -4965.0, 'Taiwan': -714.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
905,6.325404293633667e+23,11758.999999999984,2.7372926000993908e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
906,6.315404293633666e+23,11758.999999999984,2.7413335124310918e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
907,6.306812272715978e+23,11758.999999999984,2.7453911575816196e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
908,6.316812272715977e+23,11758.999999999984,2.7494320699133206e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
909,6.313280986791269e+23,11758.999999999984,2.753472982245022e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
910,6.313280986791269e+23,11758.999999999984,2.7575138945767226e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
911,6.313280986791268e+23,11758.999999999984,2.7615548069084243e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
912,6.347810768856498e+23,11758.999999999984,2.7655997424362665e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
913,6.357810768856498e+23,11758.999999999984,2.7696496547679675e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -668.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
914,6.362787572715204e+23,11758.999999999984,2.773695087976196e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
915,6.382787572715204e+23,11758.999999999984,2.7777360003078976e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
916,6.401787572715205e+23,11758.999999999984,2.7817769126395982e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
917,6.395990393267947e+23,11758.999999999984,2.7858178249713e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
918,6.395990393267944e+23,11758.999999999984,2.7898647373030005e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
919,6.405990393267944e+23,11758.999999999984,2.7939196496347017e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
920,6.415990393267946e+23,11758.999999999984,2.7979845619664033e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
921,6.396016938003818e+23,11758.999999999984,2.802049474298104e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
922,6.376016938003817e+23,11758.999999999984,2.806123386629806e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
923,6.396016938003818e+23,11758.999999999984,2.8101882989615068e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
924,6.406016938003818e+23,11758.999999999984,2.8142532112932077e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
925,6.416016938003818e+23,11758.999999999984,2.818318123624909e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
926,6.426016938003817e+23,11758.999999999984,2.8223830359566103e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
927,6.446016938003818e+23,11758.999999999984,2.8264479482883112e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
928,6.456016938003816e+23,11758.999999999984,2.8305352858240866e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
929,6.456016938003818e+23,11758.999999999984,2.8346286812409317e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
930,6.485016938003816e+23,11758.999999999984,2.8387499597342912e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
931,6.505016938003817e+23,11758.999999999984,2.842876135786914e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
932,6.525016938003819e+23,11758.999999999984,2.847007219642872e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
933,6.496040828266103e+23,11758.999999999984,2.8511667129525876e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
934,6.496040828266103e+23,11758.999999999984,2.8553233710199304e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
935,6.496206782261945e+23,11758.999999999984,2.8594710290872736e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
936,6.486206782261944e+23,11758.999999999984,2.8636186871546175e+26,"{'US': -4965.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
937,6.496206782261943e+23,11758.999999999984,2.8677663452219607e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
938,6.507356140858203e+23,11758.999999999984,2.871919003289304e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
939,6.517356140858201e+23,11758.999999999984,2.8760716613566475e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
940,6.536356140858202e+23,11758.999999999984,2.8802293194239908e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
941,6.536356140858202e+23,11758.999999999984,2.8843894796450543e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
942,6.546356140858202e+23,11758.999999999984,2.8885496398661168e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
943,6.526356140858201e+23,11758.999999999984,2.8927043973629858e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
944,6.536356140858202e+23,11758.999999999984,2.896867438128888e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
945,6.517748748177818e+23,11758.999999999984,2.901030478894789e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
946,6.50649821807027e+23,11758.999999999984,2.905199671009211e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
947,6.516498218070271e+23,11758.999999999984,2.909366697708152e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
948,6.526498218070271e+23,11758.999999999984,2.9135337244070925e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
949,6.536498218070271e+23,11758.999999999984,2.9177057511060333e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
950,6.546532640806903e+23,11758.999999999984,2.9218858468245106e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
951,6.566532640806903e+23,11758.999999999984,2.9260718735234512e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
952,6.576532640806904e+23,11758.999999999984,2.9302629002223918e+26,"{'US': -4991.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
953,6.586532640806904e+23,11758.999999999984,2.9344534129153677e+26,"{'US': -5016.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
954,6.606532640806904e+23,11758.999999999984,2.938667410024698e+26,"{'US': -5041.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
955,6.616532640806905e+23,11758.999999999984,2.942885469850926e+26,"{'US': -5041.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
956,6.626532640806903e+23,11758.999999999984,2.9471215296771545e+26,"{'US': -5041.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
957,6.626532640806903e+23,11758.999999999984,2.9513608803040694e+26,"{'US': -5059.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
958,6.636532640806905e+23,11758.999999999984,2.9556052309309856e+26,"{'US': -5059.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
959,6.636532640806905e+23,11758.999999999984,2.9598556779285927e+26,"{'US': -5059.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
960,6.646532640806904e+23,11758.999999999984,2.9641061249261995e+26,"{'US': -5059.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
961,6.673160061503064e+23,11758.999999999984,2.9683874166412875e+26,"{'US': -5059.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 976.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
962,6.665091041966034e+23,11758.999999999984,2.972699383428095e+26,"{'US': -5059.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 952.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
963,6.685091041966033e+23,11758.999999999984,2.9770040880973184e+26,"{'US': -5059.0, 'Taiwan': -739.0, 'China': -691.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
964,6.715091041966035e+23,11758.999999999984,2.9813087927665422e+26,"{'US': -5119.0, 'Taiwan': -763.0, 'China': -691.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
965,6.718907715855232e+23,11758.999999999984,2.9856190624292647e+26,"{'US': -5179.0, 'Taiwan': -763.0, 'China': -691.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
966,6.728907715855231e+23,11758.999999999984,2.9899080574540066e+26,"{'US': -5222.0, 'Taiwan': -763.0, 'China': -691.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
967,6.716040113960127e+23,11758.999999999984,2.9942375532215685e+26,"{'US': -5265.0, 'Taiwan': -763.0, 'China': -691.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
968,6.726040113960128e+23,11758.999999999984,2.9985810489891314e+26,"{'US': -5265.0, 'Taiwan': -763.0, 'China': -691.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
969,6.718604208135133e+23,11758.999999999984,3.0029196758154846e+26,"{'US': -5265.0, 'Taiwan': -763.0, 'China': -691.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
970,6.728604208135133e+23,11758.999999999984,3.007258302641838e+26,"{'US': -5265.0, 'Taiwan': -763.0, 'China': -711.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
971,6.735468886761676e+23,11758.999999999984,3.0115969294681927e+26,"{'US': -5265.0, 'Taiwan': -763.0, 'China': -731.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
972,6.725468886761676e+23,11758.999999999984,3.0159508562945463e+26,"{'US': -5265.0, 'Taiwan': -763.0, 'China': -751.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
973,6.735468886761676e+23,11758.999999999984,3.0202957831209003e+26,"{'US': -5265.0, 'Taiwan': -763.0, 'China': -771.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
974,6.732888045056083e+23,11758.999999999984,3.0246497099472535e+26,"{'US': -5265.0, 'Taiwan': -784.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
975,6.742888045056084e+23,11758.999999999984,3.0289946367736075e+26,"{'US': -5265.0, 'Taiwan': -805.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
976,6.762888045056083e+23,11758.999999999984,3.0333395635999618e+26,"{'US': -5265.0, 'Taiwan': -826.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
977,6.723432145932555e+23,11758.999999999984,3.037693490426315e+26,"{'US': -5265.0, 'Taiwan': -847.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
978,6.733432145932555e+23,11758.999999999984,3.0420384172526687e+26,"{'US': -5265.0, 'Taiwan': -868.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
979,6.740510356696446e+23,11768.999999999984,3.0463940736893355e+26,"{'US': -5265.0, 'Taiwan': -868.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
980,6.721510356696445e+23,11768.999999999984,3.0507471005156894e+26,"{'US': -5265.0, 'Taiwan': -868.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
981,6.712315752884223e+23,11768.999999999984,3.0550920273420427e+26,"{'US': -5265.0, 'Taiwan': -868.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
982,6.734458619025371e+23,11768.999999999984,3.0594369541683964e+26,"{'US': -5265.0, 'Taiwan': -868.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
983,6.724458619025371e+23,11768.999999999984,3.06379088099475e+26,"{'US': -5265.0, 'Taiwan': -868.0, 'China': -791.0, 'EU': -545.2, 'Japan': 928.8399999999832, 'SKorea': -207, 'Germany': -31.0}"
